Nombre,Apellido,Correo,Telefono,Ciudad
Luis,Gómez,luis.gómez@hotmail.com,3008255008,Barranquilla
Andrés,Ramírez,andrés.ramírez@hotmail.com,3006168494,Santa Marta
Sofía,Pérez,sofía.pérez@gmail.com,3167441900,Medellín
Luis,Ramírez,luis.ramírez@utb.edu.co,3194174167,Cali
Andrés,Pérez,andrés.pérez@gmail.com,3192543554,Barranquilla
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3123138382,Bogotá
Camila,Ruiz,camila.ruiz@utb.edu.co,3169111168,Pereira
Ana,Ruiz,ana.ruiz@gmail.com,3005669147,Manizales
Laura,Martínez,laura.martínez@hotmail.com,3094379440,Cali
Camila,Fernández,camila.fernández@utb.edu.co,3055787985,Cúcuta
Ana,Fernández,ana.fernández@yahoo.com,3045531043,Bogotá
Carlos,Torres,carlos.torres@yahoo.com,3195920147,Manizales
Camila,Gómez,camila.gómez@yahoo.com,3157418727,Pereira
María,Martínez,maría.martínez@gmail.com,3057306874,Bucaramanga
Ana,Rodríguez,ana.rodríguez@gmail.com,3021818241,Cúcuta
María,Fernández,maría.fernández@utb.edu.co,3104459557,Medellín
Sofía,Martínez,sofía.martínez@utb.edu.co,3166382144,Pereira
Sofía,Ruiz,sofía.ruiz@yahoo.com,3072121811,Bucaramanga
Camila,Torres,camila.torres@hotmail.com,3133833588,Cali
Sofía,Rodríguez,sofía.rodríguez@yahoo.com,3121981712,Medellín
Pedro,Sánchez,pedro.sánchez@yahoo.com,3035525407,Manizales
Andrés,Sánchez,andrés.sánchez@yahoo.com,3153530637,Bogotá
María,Pérez,maría.pérez@hotmail.com,3171974937,Bucaramanga
Laura,Ruiz,laura.ruiz@gmail.com,3030693308,Bogotá
Daniela,Torres,daniela.torres@utb.edu.co,3039047503,Santa Marta
María,Ruiz,maría.ruiz@gmail.com,3136129922,Manizales
Ana,Martínez,ana.martínez@utb.edu.co,3018273967,Barranquilla
Luis,Rodríguez,luis.rodríguez@utb.edu.co,3035070438,Bogotá
Sofía,Torres,sofía.torres@hotmail.com,3142684453,Cali
Pedro,Fernández,pedro.fernández@gmail.com,3002455295,Barranquilla
Laura,López,laura.lópez@hotmail.com,3123245082,Barranquilla
Andrés,Torres,andrés.torres@gmail.com,3092634243,Cúcuta
Pedro,Ruiz,pedro.ruiz@utb.edu.co,3128024311,Manizales
Daniela,Martínez,daniela.martínez@yahoo.com,3100902336,Barranquilla
Carlos,Torres,carlos.torres@utb.edu.co,3197693675,Cartagena
Sofía,Torres,sofía.torres@utb.edu.co,3175432053,Medellín
María,López,maría.lópez@hotmail.com,3143446511,Barranquilla
Luis,Ruiz,luis.ruiz@hotmail.com,3131573824,Cali
Carlos,Sánchez,carlos.sánchez@gmail.com,3002819139,Santa Marta
Sofía,Ruiz,sofía.ruiz@hotmail.com,3044032800,Pereira
Laura,López,laura.lópez@yahoo.com,3184140561,Santa Marta
Pedro,Martínez,pedro.martínez@utb.edu.co,3077143352,Manizales
Camila,Ruiz,camila.ruiz@hotmail.com,3060618206,Bogotá
Camila,Fernández,camila.fernández@yahoo.com,3038947105,Medellín
Ana,Gómez,ana.gómez@utb.edu.co,3081771927,Pereira
Sofía,Pérez,sofía.pérez@hotmail.com,3011838201,Barranquilla
Daniela,Martínez,daniela.martínez@yahoo.com,3038275172,Cali
Laura,Ruiz,laura.ruiz@gmail.com,3042379781,Medellín
Andrés,Torres,andrés.torres@yahoo.com,3064283370,Barranquilla
Sofía,Martínez,sofía.martínez@yahoo.com,3071967766,Bucaramanga
María,Rodríguez,maría.rodríguez@gmail.com,3056596272,Cartagena
Ana,Torres,ana.torres@yahoo.com,3167651504,Cali
Laura,Rodríguez,laura.rodríguez@utb.edu.co,3026534468,Santa Marta
Camila,Torres,camila.torres@gmail.com,3044248651,Manizales
Carlos,Ruiz,carlos.ruiz@yahoo.com,3027578911,Medellín
Camila,Ruiz,camila.ruiz@utb.edu.co,3161927875,Cartagena
Andrés,Fernández,andrés.fernández@utb.edu.co,3023630050,Santa Marta
Laura,Gómez,laura.gómez@utb.edu.co,3199768533,Santa Marta
María,Gómez,maría.gómez@gmail.com,3012015341,Barranquilla
Pedro,Sánchez,pedro.sánchez@utb.edu.co,3148881756,Cali
Sofía,López,sofía.lópez@utb.edu.co,3016436132,Manizales
Luis,Sánchez,luis.sánchez@gmail.com,3008011550,Santa Marta
María,Martínez,maría.martínez@yahoo.com,3116768088,Cali
Luis,Ramírez,luis.ramírez@gmail.com,3175053547,Manizales
Daniela,Martínez,daniela.martínez@hotmail.com,3091703158,Manizales
María,López,maría.lópez@gmail.com,3034715213,Pereira
Andrés,Torres,andrés.torres@gmail.com,3017125145,Manizales
María,Torres,maría.torres@gmail.com,3143282910,Bucaramanga
Sofía,Ruiz,sofía.ruiz@yahoo.com,3044714272,Cúcuta
Sofía,Martínez,sofía.martínez@gmail.com,3154482152,Cartagena
Andrés,Gómez,andrés.gómez@yahoo.com,3145303404,Cali
Andrés,Sánchez,andrés.sánchez@gmail.com,3140976698,Santa Marta
Pedro,Rodríguez,pedro.rodríguez@yahoo.com,3167370622,Santa Marta
María,Fernández,maría.fernández@utb.edu.co,3034274372,Bogotá
María,López,maría.lópez@yahoo.com,3186005885,Medellín
Carlos,Sánchez,carlos.sánchez@utb.edu.co,3051740420,Cartagena
Luis,Ramírez,luis.ramírez@gmail.com,3063638755,Cartagena
Sofía,Rodríguez,sofía.rodríguez@hotmail.com,3009999150,Manizales
Camila,Sánchez,camila.sánchez@hotmail.com,3195527509,Manizales
Andrés,Ramírez,andrés.ramírez@yahoo.com,3066253576,Manizales
Carlos,Pérez,carlos.pérez@yahoo.com,3071538761,Pereira
Camila,López,camila.lópez@yahoo.com,3157485400,Cartagena
Andrés,Gómez,andrés.gómez@yahoo.com,3092716158,Cúcuta
Sofía,Fernández,sofía.fernández@utb.edu.co,3047269628,Cúcuta
Sofía,Gómez,sofía.gómez@gmail.com,3132525639,Bogotá
María,Gómez,maría.gómez@hotmail.com,3112135792,Manizales
Ana,Ramírez,ana.ramírez@hotmail.com,3106439266,Barranquilla
Camila,López,camila.lópez@hotmail.com,3197054048,Santa Marta
Pedro,Sánchez,pedro.sánchez@hotmail.com,3158397995,Barranquilla
Ana,Ramírez,ana.ramírez@yahoo.com,3191095825,Barranquilla
Laura,Martínez,laura.martínez@hotmail.com,3074067579,Manizales
Luis,Ramírez,luis.ramírez@hotmail.com,3192454413,Cali
Carlos,Pérez,carlos.pérez@yahoo.com,3034768816,Cartagena
Daniela,Ramírez,daniela.ramírez@gmail.com,3073518560,Cúcuta
Ana,Sánchez,ana.sánchez@yahoo.com,3068895646,Medellín
María,Rodríguez,maría.rodríguez@gmail.com,3070503917,Cali
Laura,Ruiz,laura.ruiz@utb.edu.co,3076360608,Bucaramanga
Laura,Rodríguez,laura.rodríguez@yahoo.com,3033491471,Barranquilla
Carlos,Sánchez,carlos.sánchez@utb.edu.co,3123928922,Santa Marta
Luis,Rodríguez,luis.rodríguez@utb.edu.co,3025030479,Santa Marta
Sofía,Martínez,sofía.martínez@hotmail.com,3103473516,Barranquilla
Carlos,Martínez,carlos.martínez@hotmail.com,3168980543,Bogotá
Pedro,Pérez,pedro.pérez@hotmail.com,3171771662,Pereira
María,Ruiz,maría.ruiz@yahoo.com,3129018587,Barranquilla
Andrés,López,andrés.lópez@yahoo.com,3056574575,Bogotá
Sofía,Fernández,sofía.fernández@hotmail.com,3184789098,Barranquilla
Camila,Martínez,camila.martínez@utb.edu.co,3023411720,Manizales
Sofía,Martínez,sofía.martínez@yahoo.com,3126865721,Bogotá
Luis,Ruiz,luis.ruiz@utb.edu.co,3030033799,Pereira
Andrés,Ruiz,andrés.ruiz@gmail.com,3139663111,Manizales
Camila,Pérez,camila.pérez@yahoo.com,3152892757,Bogotá
Carlos,Sánchez,carlos.sánchez@yahoo.com,3192530390,Cali
Pedro,Torres,pedro.torres@utb.edu.co,3098363950,Manizales
Daniela,Sánchez,daniela.sánchez@hotmail.com,3030457034,Bucaramanga
Laura,Sánchez,laura.sánchez@yahoo.com,3080216560,Pereira
Camila,Pérez,camila.pérez@yahoo.com,3142360765,Manizales
Andrés,Torres,andrés.torres@gmail.com,3177372324,Bogotá
Daniela,Ruiz,daniela.ruiz@gmail.com,3001754048,Bogotá
Carlos,Martínez,carlos.martínez@hotmail.com,3090698264,Manizales
María,Gómez,maría.gómez@gmail.com,3176239444,Medellín
Ana,Gómez,ana.gómez@gmail.com,3141486868,Cali
Sofía,Martínez,sofía.martínez@utb.edu.co,3099042543,Cúcuta
Ana,Torres,ana.torres@gmail.com,3018405635,Pereira
María,Pérez,maría.pérez@gmail.com,3196083031,Bogotá
Pedro,Gómez,pedro.gómez@utb.edu.co,3162473693,Bucaramanga
Sofía,López,sofía.lópez@utb.edu.co,3167060203,Barranquilla
María,Ramírez,maría.ramírez@yahoo.com,3168747965,Cali
Pedro,Martínez,pedro.martínez@hotmail.com,3086981515,Manizales
Carlos,Gómez,carlos.gómez@utb.edu.co,3158364567,Cúcuta
Pedro,López,pedro.lópez@gmail.com,3136959332,Santa Marta
Andrés,Ramírez,andrés.ramírez@yahoo.com,3041761949,Pereira
Ana,Ramírez,ana.ramírez@yahoo.com,3195726860,Cartagena
Daniela,López,daniela.lópez@hotmail.com,3129402369,Cartagena
Carlos,Fernández,carlos.fernández@utb.edu.co,3040678478,Bucaramanga
María,Torres,maría.torres@gmail.com,3061143487,Bogotá
Luis,López,luis.lópez@yahoo.com,3183783225,Cali
Daniela,Fernández,daniela.fernández@gmail.com,3054698124,Manizales
Daniela,Torres,daniela.torres@yahoo.com,3164777642,Bucaramanga
Laura,Torres,laura.torres@utb.edu.co,3036274058,Cúcuta
Laura,Martínez,laura.martínez@yahoo.com,3105575615,Barranquilla
Daniela,Martínez,daniela.martínez@utb.edu.co,3150736658,Medellín
María,Ramírez,maría.ramírez@utb.edu.co,3040626705,Cali
María,Martínez,maría.martínez@hotmail.com,3199490002,Barranquilla
Carlos,Ruiz,carlos.ruiz@yahoo.com,3167094402,Cúcuta
Ana,Fernández,ana.fernández@yahoo.com,3164391546,Pereira
Carlos,Rodríguez,carlos.rodríguez@gmail.com,3079427861,Cartagena
Ana,López,ana.lópez@utb.edu.co,3005841447,Cartagena
Ana,Ruiz,ana.ruiz@hotmail.com,3068084841,Bogotá
María,Fernández,maría.fernández@hotmail.com,3004981082,Santa Marta
Pedro,Martínez,pedro.martínez@utb.edu.co,3000300050,Santa Marta
María,Gómez,maría.gómez@yahoo.com,3165554655,Manizales
Daniela,Torres,daniela.torres@utb.edu.co,3047636100,Cúcuta
Luis,Fernández,luis.fernández@hotmail.com,3119822962,Cali
Luis,Fernández,luis.fernández@yahoo.com,3096598692,Medellín
Pedro,López,pedro.lópez@hotmail.com,3009858989,Cali
Camila,Martínez,camila.martínez@yahoo.com,3157032467,Bucaramanga
Sofía,Torres,sofía.torres@hotmail.com,3168389194,Santa Marta
Laura,Gómez,laura.gómez@hotmail.com,3102588897,Bucaramanga
Ana,Ruiz,ana.ruiz@gmail.com,3113952770,Cúcuta
Laura,Ruiz,laura.ruiz@hotmail.com,3129729153,Medellín
Sofía,Rodríguez,sofía.rodríguez@yahoo.com,3030358766,Cali
Laura,Ruiz,laura.ruiz@hotmail.com,3028835008,Manizales
María,Sánchez,maría.sánchez@yahoo.com,3085075314,Barranquilla
Laura,Martínez,laura.martínez@gmail.com,3139909855,Santa Marta
Daniela,Martínez,daniela.martínez@yahoo.com,3107939941,Bucaramanga
Andrés,Ramírez,andrés.ramírez@gmail.com,3142912454,Santa Marta
Laura,Rodríguez,laura.rodríguez@utb.edu.co,3134011054,Pereira
Laura,Fernández,laura.fernández@gmail.com,3178210797,Santa Marta
Camila,López,camila.lópez@utb.edu.co,3060222818,Cartagena
Sofía,Rodríguez,sofía.rodríguez@yahoo.com,3183371372,Manizales
María,Ramírez,maría.ramírez@hotmail.com,3138705763,Bogotá
Sofía,Pérez,sofía.pérez@hotmail.com,3156969480,Cartagena
Carlos,Sánchez,carlos.sánchez@gmail.com,3189748568,Bogotá
Luis,Torres,luis.torres@utb.edu.co,3131153075,Cartagena
Carlos,Rodríguez,carlos.rodríguez@hotmail.com,3140619066,Cartagena
Daniela,López,daniela.lópez@yahoo.com,3176961807,Cúcuta
Laura,Pérez,laura.pérez@yahoo.com,3005588824,Cúcuta
Ana,Gómez,ana.gómez@yahoo.com,3177466477,Pereira
Ana,Gómez,ana.gómez@hotmail.com,3027004102,Cali
Pedro,Sánchez,pedro.sánchez@gmail.com,3028721254,Bucaramanga
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3129886200,Cartagena
Laura,Ruiz,laura.ruiz@utb.edu.co,3181075051,Bucaramanga
Andrés,Sánchez,andrés.sánchez@yahoo.com,3047475623,Cúcuta
María,Torres,maría.torres@hotmail.com,3157264657,Manizales
Pedro,Rodríguez,pedro.rodríguez@utb.edu.co,3076256866,Bogotá
Camila,Rodríguez,camila.rodríguez@gmail.com,3027285106,Barranquilla
María,Rodríguez,maría.rodríguez@hotmail.com,3092437018,Bucaramanga
Camila,Martínez,camila.martínez@hotmail.com,3101396484,Bogotá
Ana,Gómez,ana.gómez@gmail.com,3022958293,Cúcuta
Laura,Fernández,laura.fernández@yahoo.com,3103732554,Santa Marta
Camila,Torres,camila.torres@utb.edu.co,3193577706,Cali
Luis,Ruiz,luis.ruiz@gmail.com,3090513020,Barranquilla
Daniela,Pérez,daniela.pérez@yahoo.com,3196452201,Medellín
Pedro,Torres,pedro.torres@utb.edu.co,3145148836,Pereira
Pedro,Torres,pedro.torres@gmail.com,3184308646,Cali
María,Martínez,maría.martínez@yahoo.com,3003329478,Bucaramanga
Luis,Gómez,luis.gómez@hotmail.com,3070788199,Pereira
Ana,Ruiz,ana.ruiz@hotmail.com,3193447774,Manizales
Camila,Rodríguez,camila.rodríguez@gmail.com,3039852324,Bucaramanga
Pedro,López,pedro.lópez@gmail.com,3039569512,Cartagena
María,Martínez,maría.martínez@hotmail.com,3119195378,Cúcuta
Luis,Ramírez,luis.ramírez@gmail.com,3169955984,Medellín
Carlos,Martínez,carlos.martínez@yahoo.com,3001134265,Cartagena
María,López,maría.lópez@hotmail.com,3029927507,Pereira
Luis,Martínez,luis.martínez@utb.edu.co,3101310760,Medellín
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3094025513,Pereira
Andrés,Ramírez,andrés.ramírez@yahoo.com,3044763901,Cúcuta
María,Ramírez,maría.ramírez@hotmail.com,3123811791,Barranquilla
Andrés,Ramírez,andrés.ramírez@gmail.com,3005969991,Barranquilla
Carlos,Rodríguez,carlos.rodríguez@utb.edu.co,3027352670,Manizales
Sofía,Martínez,sofía.martínez@utb.edu.co,3137663653,Santa Marta
Pedro,Gómez,pedro.gómez@utb.edu.co,3020970181,Cali
María,Ramírez,maría.ramírez@utb.edu.co,3094131563,Medellín
Luis,López,luis.lópez@gmail.com,3052234013,Santa Marta
Carlos,Pérez,carlos.pérez@hotmail.com,3007473047,Cúcuta
Sofía,Rodríguez,sofía.rodríguez@gmail.com,3065397879,Cartagena
María,Rodríguez,maría.rodríguez@utb.edu.co,3097516637,Medellín
Daniela,Fernández,daniela.fernández@hotmail.com,3035233856,Cali
Luis,Torres,luis.torres@hotmail.com,3029350262,Cúcuta
Carlos,Fernández,carlos.fernández@gmail.com,3091392630,Bogotá
Luis,Pérez,luis.pérez@utb.edu.co,3038352570,Pereira
Laura,Torres,laura.torres@yahoo.com,3105514274,Pereira
Laura,Pérez,laura.pérez@yahoo.com,3194665897,Cúcuta
Carlos,Gómez,carlos.gómez@utb.edu.co,3055086008,Cartagena
Sofía,Ruiz,sofía.ruiz@gmail.com,3117740479,Medellín
Daniela,Pérez,daniela.pérez@hotmail.com,3037378743,Cali
Sofía,Fernández,sofía.fernández@utb.edu.co,3076596690,Bogotá
Pedro,Martínez,pedro.martínez@utb.edu.co,3032092919,Cartagena
Laura,Fernández,laura.fernández@yahoo.com,3100919029,Cartagena
Carlos,Gómez,carlos.gómez@utb.edu.co,3089715883,Cali
Pedro,Pérez,pedro.pérez@gmail.com,3028879902,Medellín
Sofía,Pérez,sofía.pérez@utb.edu.co,3139533431,Pereira
Carlos,López,carlos.lópez@hotmail.com,3041332311,Bogotá
María,Martínez,maría.martínez@gmail.com,3188758954,Cali
Laura,Gómez,laura.gómez@yahoo.com,3129135672,Barranquilla
Pedro,Torres,pedro.torres@gmail.com,3076845513,Barranquilla
María,Pérez,maría.pérez@gmail.com,3129588539,Cali
Daniela,Ruiz,daniela.ruiz@yahoo.com,3080914271,Manizales
Pedro,Ramírez,pedro.ramírez@utb.edu.co,3110849919,Santa Marta
Pedro,Rodríguez,pedro.rodríguez@gmail.com,3011648454,Cali
Sofía,Pérez,sofía.pérez@utb.edu.co,3140588398,Bogotá
Camila,Pérez,camila.pérez@yahoo.com,3182343173,Medellín
Sofía,Torres,sofía.torres@hotmail.com,3176917410,Bogotá
Luis,López,luis.lópez@utb.edu.co,3035962151,Cali
Luis,Martínez,luis.martínez@hotmail.com,3130153219,Santa Marta
María,Pérez,maría.pérez@hotmail.com,3041820538,Manizales
Andrés,Gómez,andrés.gómez@yahoo.com,3169706654,Bucaramanga
Pedro,Fernández,pedro.fernández@hotmail.com,3153097071,Santa Marta
Camila,Ruiz,camila.ruiz@yahoo.com,3144192074,Manizales
María,Pérez,maría.pérez@gmail.com,3045515418,Cali
Camila,Pérez,camila.pérez@gmail.com,3041862264,Bogotá
Pedro,Ramírez,pedro.ramírez@gmail.com,3192815126,Bucaramanga
Camila,Rodríguez,camila.rodríguez@utb.edu.co,3080807199,Medellín
Luis,Gómez,luis.gómez@yahoo.com,3097461617,Medellín
María,López,maría.lópez@hotmail.com,3056087093,Bogotá
Sofía,Martínez,sofía.martínez@gmail.com,3013025620,Bucaramanga
Luis,López,luis.lópez@utb.edu.co,3001871549,Manizales
María,Torres,maría.torres@utb.edu.co,3106272857,Santa Marta
Camila,López,camila.lópez@yahoo.com,3153748766,Bogotá
María,Rodríguez,maría.rodríguez@utb.edu.co,3195184022,Bogotá
María,Rodríguez,maría.rodríguez@gmail.com,3182434049,Cali
Andrés,Torres,andrés.torres@utb.edu.co,3134786003,Cartagena
Andrés,Gómez,andrés.gómez@yahoo.com,3074584100,Bucaramanga
Camila,Ruiz,camila.ruiz@hotmail.com,3075127375,Cúcuta
Ana,Ramírez,ana.ramírez@yahoo.com,3033082459,Cali
Andrés,Ramírez,andrés.ramírez@utb.edu.co,3086781582,Medellín
Pedro,Ruiz,pedro.ruiz@yahoo.com,3118499688,Cartagena
Ana,Ramírez,ana.ramírez@gmail.com,3176654644,Santa Marta
Pedro,Sánchez,pedro.sánchez@yahoo.com,3054093489,Cúcuta
Pedro,Ruiz,pedro.ruiz@utb.edu.co,3105048972,Cali
Daniela,Gómez,daniela.gómez@utb.edu.co,3179153420,Bucaramanga
Laura,Ramírez,laura.ramírez@utb.edu.co,3090171309,Bucaramanga
Daniela,Pérez,daniela.pérez@utb.edu.co,3024257159,Bucaramanga
Pedro,Sánchez,pedro.sánchez@yahoo.com,3163477419,Cúcuta
María,Gómez,maría.gómez@yahoo.com,3046559969,Bucaramanga
Luis,Martínez,luis.martínez@yahoo.com,3062468983,Santa Marta
María,López,maría.lópez@yahoo.com,3013935861,Barranquilla
Luis,López,luis.lópez@gmail.com,3068373809,Cúcuta
Carlos,Ruiz,carlos.ruiz@utb.edu.co,3015738211,Manizales
Andrés,Fernández,andrés.fernández@gmail.com,3101988617,Medellín
Carlos,Ramírez,carlos.ramírez@gmail.com,3030210763,Bogotá
María,Gómez,maría.gómez@utb.edu.co,3150961459,Barranquilla
Carlos,Martínez,carlos.martínez@utb.edu.co,3052526228,Bogotá
Sofía,Gómez,sofía.gómez@gmail.com,3105921979,Cúcuta
Andrés,Pérez,andrés.pérez@yahoo.com,3141359813,Bucaramanga
Luis,Sánchez,luis.sánchez@utb.edu.co,3054688373,Medellín
Andrés,Ruiz,andrés.ruiz@yahoo.com,3107681056,Santa Marta
Pedro,Gómez,pedro.gómez@gmail.com,3002252438,Manizales
Luis,Rodríguez,luis.rodríguez@utb.edu.co,3134944221,Cartagena
María,Pérez,maría.pérez@hotmail.com,3027846205,Santa Marta
Daniela,Martínez,daniela.martínez@gmail.com,3142978855,Medellín
Laura,Gómez,laura.gómez@yahoo.com,3008548067,Bucaramanga
Andrés,Fernández,andrés.fernández@utb.edu.co,3001326237,Cali
Sofía,Fernández,sofía.fernández@hotmail.com,3152732906,Cúcuta
Ana,Gómez,ana.gómez@gmail.com,3160917146,Cali
Carlos,Torres,carlos.torres@gmail.com,3044982385,Cartagena
Andrés,Rodríguez,andrés.rodríguez@gmail.com,3002558472,Barranquilla
Luis,Pérez,luis.pérez@utb.edu.co,3119887799,Pereira
Ana,Sánchez,ana.sánchez@hotmail.com,3133278647,Cartagena
Ana,Fernández,ana.fernández@utb.edu.co,3127229523,Bucaramanga
Pedro,Sánchez,pedro.sánchez@gmail.com,3052505160,Bogotá
María,Torres,maría.torres@hotmail.com,3070316833,Santa Marta
Sofía,Sánchez,sofía.sánchez@utb.edu.co,3196150572,Cúcuta
Luis,Torres,luis.torres@gmail.com,3156193319,Bucaramanga
María,Gómez,maría.gómez@gmail.com,3191725873,Barranquilla
María,Ramírez,maría.ramírez@yahoo.com,3156713189,Barranquilla
Carlos,Gómez,carlos.gómez@utb.edu.co,3169975525,Medellín
Andrés,Martínez,andrés.martínez@utb.edu.co,3072665905,Bogotá
Sofía,Pérez,sofía.pérez@gmail.com,3146170397,Santa Marta
Carlos,López,carlos.lópez@gmail.com,3152802347,Pereira
Daniela,Fernández,daniela.fernández@hotmail.com,3175134565,Santa Marta
María,Ramírez,maría.ramírez@hotmail.com,3043487028,Cúcuta
María,Fernández,maría.fernández@yahoo.com,3120950778,Bucaramanga
Laura,Sánchez,laura.sánchez@hotmail.com,3021680879,Bucaramanga
María,Martínez,maría.martínez@utb.edu.co,3135903811,Medellín
Laura,Rodríguez,laura.rodríguez@yahoo.com,3027908502,Bucaramanga
Camila,Ramírez,camila.ramírez@utb.edu.co,3119515624,Bogotá
María,Ramírez,maría.ramírez@gmail.com,3095678140,Manizales
Luis,Ramírez,luis.ramírez@utb.edu.co,3149846124,Manizales
María,Gómez,maría.gómez@yahoo.com,3093470741,Barranquilla
Carlos,Martínez,carlos.martínez@hotmail.com,3060657411,Medellín
María,Gómez,maría.gómez@hotmail.com,3173151936,Cúcuta
Camila,Torres,camila.torres@gmail.com,3033874622,Barranquilla
Carlos,Ruiz,carlos.ruiz@hotmail.com,3099190777,Cartagena
María,Rodríguez,maría.rodríguez@utb.edu.co,3005688689,Medellín
Ana,Sánchez,ana.sánchez@hotmail.com,3000310270,Manizales
Luis,Gómez,luis.gómez@hotmail.com,3082363865,Cali
Daniela,López,daniela.lópez@hotmail.com,3032977772,Pereira
María,Ramírez,maría.ramírez@utb.edu.co,3068153978,Cali
Andrés,Gómez,andrés.gómez@yahoo.com,3133646444,Cartagena
Pedro,Rodríguez,pedro.rodríguez@yahoo.com,3171829591,Cali
Daniela,Rodríguez,daniela.rodríguez@hotmail.com,3134756554,Pereira
Carlos,López,carlos.lópez@yahoo.com,3103946818,Manizales
María,Martínez,maría.martínez@utb.edu.co,3164363177,Bucaramanga
Camila,Fernández,camila.fernández@utb.edu.co,3163160391,Medellín
Laura,Fernández,laura.fernández@utb.edu.co,3169104608,Cali
Pedro,Rodríguez,pedro.rodríguez@yahoo.com,3069699406,Barranquilla
Carlos,Pérez,carlos.pérez@gmail.com,3148864867,Pereira
Camila,Torres,camila.torres@yahoo.com,3044122000,Bucaramanga
Camila,Ramírez,camila.ramírez@yahoo.com,3126792286,Medellín
Ana,Torres,ana.torres@hotmail.com,3070087521,Pereira
